,question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at,correct_flag,question_flag,accuracy
349,q384,b384,e384,c,2,44;45;185;183,1.57241E+12,201,365,0.550684932
350,q385,b385,e385,b,2,24;41;183;185,-1,468,581,0.805507745
351,q386,b386,e386,a,2,38;39;183;184,1.57241E+12,365,470,0.776595745
352,q387,b387,e387,a,2,34;35;181;185,-1,426,722,0.590027701
353,q388,b388,e388,b,2,44;45;184;185,1.57241E+12,281,383,0.733681462
354,q389,b389,e389,a,2,24;50;185;184,-1,220,343,0.641399417
355,q390,b390,e390,c,2,44;45;181;185,1.57241E+12,197,311,0.633440514
356,q391,b391,e391,b,2,38;39;185;183,1.57241E+12,286,371,0.770889488
357,q392,b392,e392,b,2,183;181;31;32,-1,226,325,0.695384615
358,q393,b393,e393,c,2,185;183;30;36;37,-1,405,624,0.649038462
359,q394,b394,e394,b,2,185;183;30;34;35,1.57241E+12,344,540,0.637037037
360,q395,b395,e395,c,2,181;185;30;34;35,-1,229,298,0.768456376
361,q397,b397,e397,b,2,24;50;181;183,1.57241E+12,637,886,0.718961625
362,q398,b398,e398,c,2,30;24;43;183;184,1.57241E+12,331,449,0.737193764
363,q399,b399,e399,a,2,30;31;32;185;181,1.57241E+12,226,391,0.578005115
364,q400,b400,e400,b,2,46;47;183;185,1.57241E+12,413,543,0.760589319
365,q401,b401,e401,a,2,23;24;25;185;181,1.57241E+12,243,309,0.786407767
366,q402,b402,e402,c,2,30;24;26;181;183,1.57241E+12,263,312,0.842948718
367,q403,b403,e403,b,2,30;44;45;183;184,1.57241E+12,471,887,0.531003382
368,q404,b404,e404,b,2,24;40;185;181,-1,484,796,0.608040201
369,q405,b405,e405,b,2,38;39;181;185,1.57241E+12,224,341,0.656891496
370,q406,b406,e406,a,2,46;47;183;181,1.57241E+12,923,1693,0.54518606
371,q408,b408,e408,c,2,31;42;185;183,1.57241E+12,173,290,0.596551724
372,q409,b409,e409,a,2,24;43;185;181,-1,175,212,0.825471698
373,q410,b410,e410,b,2,44;45;185;181,1.57241E+12,195,263,0.741444867
374,q411,b411,e411,c,2,30;34;42;185;181,1.57241E+12,251,563,0.445825933
375,q412,b412,e412,a,2,31;42;183;184,-1,161,252,0.638888889
376,q413,b413,e413,c,2,38;39;181;183,1.57241E+12,568,916,0.620087336
377,q414,b414,e414,a,2,30;34;42;185;181,1.57241E+12,192,322,0.596273292
378,q415,b415,e415,c,2,24;41;185;181,1.57241E+12,248,609,0.407224959
379,q416,b416,e416,a,2,30;28;29;185;181,-1,228,327,0.697247706
380,q417,b417,e417,a,2,24;26;183;184,1.57241E+12,238,304,0.782894737
381,q418,b418,e418,c,2,30;34;35;181;183,-1,164,236,0.694915254
382,q419,b419,e419,a,2,34;42;185;183,-1,208,321,0.647975078
383,q420,b420,e420,b,2,24;40;185;183,1.57241E+12,356,460,0.773913043
384,q421,b421,e421,a,2,46;47;181;184,-1,322,549,0.586520947
385,q422,b422,e422,b,2,23;24;33;185;181,-1,671,1362,0.492657856
386,q423,b423,e423,b,2,24;25;185;183,1.57241E+12,366,750,0.488
387,q424,b424,e424,a,2,27;24;26;185;183,1.57241E+12,398,717,0.555090656
388,q425,b425,e425,c,2,36;37;181;183,1.57241E+12,332,504,0.658730159
389,q426,b426,e426,a,2,34;35;184;185,-1,249,389,0.640102828
390,q427,b427,e427,b,2,24;40;183;185,1.57241E+12,485,855,0.567251462
391,q428,b428,e428,b,2,24;40;181;185,1.57241E+12,247,417,0.592326139
392,q430,b430,e430,c,2,36;37;181;185,1.57241E+12,176,296,0.594594595
393,q431,b431,e431,b,2,179;24;43;183;185,1.57241E+12,227,377,0.602122016
394,q432,b432,e432,a,2,24;41;185;181,1.57241E+12,198,239,0.828451883
395,q433,b433,e433,b,2,24;40;181;183,-1,115,167,0.688622754
396,q434,b434,e434,c,2,31;32;185;181,-1,276,524,0.526717557
397,q435,b435,e435,b,2,27;24;41;185;181,1.57241E+12,480,810,0.592592593
398,q436,b436,e436,c,2,28;42;183;181,-1,392,522,0.750957854
399,q437,b437,e437,c,2,31;32;183;185,-1,140,194,0.721649485
400,q438,b438,e438,b,2,30;31;32;185;183,-1,382,665,0.57443609
401,q439,b439,e439,c,2,44;49;185;183,1.57241E+12,786,1309,0.600458365
402,q440,b440,e440,b,2,31;32;185;183,1.57241E+12,327,538,0.607806691
403,q442,b442,e442,c,2,38;39;181;185,1.57241E+12,434,682,0.636363636
404,q443,b443,e443,c,2,24;43;184;181,-1,138,186,0.741935484
405,q444,b444,e444,b,2,30;179;28;29;185;184,1.57241E+12,276,335,0.823880597
406,q445,b445,e445,a,2,28;29;181;185,1.57241E+12,182,296,0.614864865
407,q446,b446,e446,b,2,34;35;184;183,1.57241E+12,183,265,0.690566038
408,q447,b447,e447,a,2,27;46;47;183;181,1.57241E+12,979,1940,0.504639175
409,q448,b448,e448,b,2,30;179;34;35;185;183,1.57241E+12,596,883,0.674971687
410,q449,b449,e449,b,2,179;24;41;185;183,1.57241E+12,227,247,0.91902834
411,q451,b451,e451,b,2,31;32;184;183,1.57241E+12,160,191,0.837696335
412,q452,b452,e452,c,2,24;43;183;181,1.57241E+12,215,429,0.501165501
413,q453,b453,e453,b,2,24;26;182;184,1.57241E+12,129,149,0.865771812
414,q454,b454,e454,a,2,24;40;182;183,1.57241E+12,130,191,0.680628272
415,q455,b455,e455,c,2,23;24;33;184;182,1.57241E+12,441,677,0.65140325
416,q456,b456,e456,c,2,44;45;184;181,1.57241E+12,307,492,0.62398374
417,q457,b457,e457,a,2,23;24;25;183;182,1.57241E+12,304,366,0.830601093
418,q458,b458,e458,a,2,24;48;184;181,1.57241E+12,290,345,0.84057971
419,q459,b459,e459,a,2,38;39;184;182,-1,247,353,0.699716714
420,q461,b461,e461,b,2,30;24;33;181;184,1.57241E+12,210,268,0.78358209
421,q462,b462,e462,b,2,24;50;184;183,-1,286,483,0.592132505
422,q463,b463,e463,b,2,27;179;38;39;184;181,-1,323,422,0.765402844
423,q466,b466,e466,a,2,28;29;181;183,1.57241E+12,290,393,0.737913486
424,q467,b467,e467,a,2,27;46;47;183;184,1.57241E+12,410,539,0.760667904
425,q468,b468,e468,c,2,24;50;181;183,1.57241E+12,203,299,0.678929766
426,q469,b469,e469,c,2,179;28;29;182;184,1.57241E+12,244,319,0.764890282
427,q470,b470,e470,b,2,27;179;24;26;184;181,1.57241E+12,227,277,0.819494585
428,q471,b471,e471,a,2,179;34;42;183;182,1.57241E+12,219,262,0.835877863
429,q472,b472,e472,b,2,34;42;182;181,-1,192,313,0.61341853
430,q473,b473,e473,b,2,24;43;181;183,1.57241E+12,165,218,0.756880734
431,q474,b474,e474,b,2,31;32;182;183,1.57241E+12,128,197,0.649746193
432,q475,b475,e475,c,2,36;37;182;181,1.57241E+12,256,481,0.532224532
433,q476,b476,e476,a,2,31;32;184;182,1.57241E+12,266,431,0.617169374
434,q477,b477,e477,b,2,44;45;183;181,1.57241E+12,228,322,0.708074534
435,q478,b478,e478,b,2,34;42;182;184,1.57241E+12,234,378,0.619047619
436,q479,b479,e479,b,2,179;24;40;182;183,1.57241E+12,163,179,0.910614525
437,q480,b480,e480,a,2,24;43;184;182,-1,111,177,0.627118644
438,q481,b481,e481,b,2,30;34;42;184;181,-1,190,282,0.673758865
439,q482,b482,e482,b,2,179;46;47;183;181,-1,413,460,0.897826087
440,q483,b483,e483,c,2,24;43;182;184,-1,432,769,0.561768531
441,q484,b484,e484,c,2,28;29;182;183,1.56863E+12,250,366,0.683060109
442,q485,b485,e485,b,2,30;34;35;184;182,-1,327,482,0.678423237
443,q486,b486,e486,b,2,24;26;184;181,1.56863E+12,218,271,0.804428044
444,q487,b487,e487,c,2,24;40;183;182,-1,130,185,0.702702703
445,q488,b488,e488,b,2,30;179;28;29;183;182,-1,251,334,0.751497006
446,q489,b489,e489,c,2,30;34;35;184;182,1.56863E+12,360,646,0.557275542
447,q490,b490,e490,b,2,30;34;42;182;181,1.56863E+12,247,368,0.671195652
448,q491,b491,e491,b,2,179;34;35;181;184,1.56863E+12,303,421,0.719714964
449,q492,b492,e492,b,2,24;43;184;183,1.56863E+12,178,214,0.831775701
450,q493,b493,e493,b,2,24;48;184;181,1.56863E+12,284,405,0.701234568
451,q494,b494,e494,b,2,36;37;181;183,-1,266,436,0.610091743
452,q495,b495,e495,c,2,30;179;28;29;184;181,1.56863E+12,254,343,0.740524781
453,q496,b496,e496,b,2,179;24;40;181;183,1.56863E+12,192,248,0.774193548
454,q497,b497,e497,b,2,28;29;183;184,1.56863E+12,363,493,0.736308316
455,q498,b498,e498,c,2,30;24;25;181;183,-1,251,435,0.577011494
456,q499,b499,e499,a,2,27;24;26;182;184,1.56863E+12,288,458,0.628820961
457,q500,b500,e500,b,2,24;43;184;181,1.56863E+12,165,240,0.6875
458,q501,b501,e501,a,2,34;35;183;182,-1,224,476,0.470588235
459,q502,b502,e502,c,2,34;42;182;181,-1,624,1247,0.500400962
460,q503,b503,e503,b,2,36;37;181;183,-1,290,449,0.645879733
461,q504,b504,e504,b,2,24;50;182;183,-1,212,320,0.6625
462,q505,b505,e505,a,2,31;32;182;181,1.56863E+12,134,186,0.720430108
463,q506,b506,e506,b,2,44;45;184;182,1.56863E+12,328,488,0.672131148
464,q507,b507,e507,c,2,27;24;41;183;181,1.56863E+12,644,952,0.676470588
465,q508,b508,e508,c,2,31;32;182;184,1.56863E+12,383,697,0.549497848
466,q509,b509,e509,a,2,31;32;182;183,1.56863E+12,128,175,0.731428571
467,q510,b510,e510,b,2,34;35;184;182,-1,238,348,0.683908046
468,q511,b511,e511,a,2,36;37;184;181,-1,291,484,0.601239669
469,q512,b512,e512,c,2,179;24;33;183;181,-1,161,197,0.817258883
470,q513,b513,e513,a,2,24;43;185;183,-1,164,214,0.76635514
471,q514,b514,e514,a,2,24;33;181;183,1.57241E+12,145,180,0.805555556
472,q515,b515,e515,c,2,24;26;184;185,-1,162,493,0.328600406
473,q516,b516,e516,a,2,179;44;45;183;185,1.57241E+12,249,282,0.882978723
474,q518,b518,e518,b,2,24;25;181;185,1.57241E+12,160,191,0.837696335
475,q519,b519,e519,c,2,30;36;37;181;185,1.57241E+12,265,366,0.724043716
476,q520,b520,e520,a,2,24;25;183;185,1.57241E+12,170,198,0.858585859
477,q521,b521,e521,c,2,30;24;40;185;181,1.57241E+12,295,486,0.606995885
478,q523,b523,e523,c,2,30;179;34;42;185;181,1.57241E+12,267,347,0.76945245
479,q524,b524,e524,a,2,31;32;185;181,1.57241E+12,135,151,0.894039735
480,q525,b525,e525,c,2,34;35;183;181,1.57241E+12,178,332,0.536144578
481,q526,b526,e526,b,2,28;29;183;185,1.57241E+12,440,824,0.533980583
482,q527,b527,e527,b,2,179;34;35;185;183,1.57241E+12,413,721,0.572815534
483,q528,b528,e528,b,2,30;24;40;185;183,1.57241E+12,197,276,0.713768116
484,q529,b529,e529,b,2,30;24;50;185;183,1.57241E+12,256,350,0.731428571
485,q530,b530,e530,a,2,31;32;185;183,1.57241E+12,226,379,0.596306069
486,q531,b531,e531,b,2,34;35;181;185,1.57241E+12,297,468,0.634615385
487,q532,b532,e532,b,2,24;50;184;181,1.57241E+12,201,277,0.725631769
488,q534,b534,e534,a,2,34;42;181;185,1.57241E+12,206,287,0.717770035
489,q536,b536,e536,a,2,30;179;38;39;183;181,-1,259,285,0.90877193
490,q537,b537,e537,b,2,24;40;185;183,-1,273,413,0.661016949
491,q538,b538,e538,b,2,31;32;185;183,1.57241E+12,156,188,0.829787234
492,q539,b539,e539,a,2,179;34;35;181;185,1.57241E+12,692,1198,0.577629382
493,q540,b540,e540,b,2,28;45;184;183,1.57241E+12,229,291,0.786941581
494,q541,b541,e541,b,2,30;31;32;183;181,1.56137E+12,181,274,0.660583942
495,q542,b542,e542,c,2,30;31;49;182;184,1.56137E+12,508,763,0.665792923
496,q543,b543,e543,b,2,24;50;182;183,1.56137E+12,151,263,0.574144487
497,q544,b544,e544,c,2,34;42;184;182,-1,186,246,0.756097561
498,q545,b545,e545,b,2,30;179;38;39;184;181,1.56137E+12,378,601,0.628951747
499,q546,b546,e546,c,2,30;34;35;183;182,1.56137E+12,441,600,0.735
500,q547,b547,e547,a,2,27;179;28;29;184;181,1.56137E+12,372,430,0.865116279
501,q549,b549,e549,b,2,44;45;182;181,-1,319,408,0.781862745
502,q550,b550,e550,a,2,24;41;181;184,1.56137E+12,313,470,0.665957447
503,q551,b551,e551,a,2,28;29;184;183,-1,209,297,0.703703704
504,q552,b552,e552,b,2,36;37;184;181,1.56137E+12,226,328,0.68902439
505,q553,b553,e553,b,2,24;40;181;183,1.56137E+12,160,224,0.714285714
506,q554,b554,e554,c,2,30;34;35;184;181,1.56137E+12,689,1161,0.593453919
507,q555,b555,e555,c,2,27;36;37;181;183,1.56137E+12,415,714,0.581232493
508,q556,b556,e556,c,2,30;24;40;183;184,-1,264,483,0.546583851
509,q557,b557,e557,a,2,38;39;181;183,-1,423,715,0.591608392
510,q558,b558,e558,b,2,24;40;182;184,1.56137E+12,117,160,0.73125
511,q559,b559,e559,c,2,30;31;32;184;181,1.56137E+12,172,270,0.637037037
512,q560,b560,e560,c,2,179;34;42;183;182,-1,335,551,0.607985481
513,q561,b561,e561,b,2,38;39;182;181,1.56137E+12,550,914,0.601750547
514,q562,b562,e562,c,2,30;31;32;181;183,-1,208,311,0.668810289
515,q563,b563,e563,a,2,30;34;35;182;183,1.56137E+12,202,257,0.785992218
516,q564,b564,e564,b,2,24;43;181;182,-1,186,223,0.834080717
517,q565,b565,e565,b,2,36;37;184;182,1.56137E+12,351,550,0.638181818
518,q566,b566,e566,b,2,24;43;183;181,1.57128E+12,221,334,0.661676647
519,q568,b568,e568,a,2,24;25;182;183,1.57128E+12,144,165,0.872727273
520,q569,b569,e569,a,2,24;48;182;183,-1,477,613,0.778140294
521,q570,b570,e570,c,2,24;40;184;181,1.57128E+12,245,323,0.758513932
522,q571,b571,e571,c,2,30;24;40;183;182,-1,171,280,0.610714286
523,q572,b572,e572,b,2,30;31;32;184;181,-1,202,320,0.63125
524,q573,b573,e573,c,2,46;47;184;182,-1,631,1045,0.603827751
525,q574,b574,e574,a,2,24;40;182;181,1.57128E+12,118,180,0.655555556
526,q575,b575,e575,b,2,24;41;181;184,1.57128E+12,278,422,0.658767773
527,q576,b576,e576,c,2,24;26;184;183,1.57128E+12,317,457,0.693654267
528,q577,b577,e577,b,2,179;28;29;184;181,1.57128E+12,308,409,0.753056235
529,q578,b578,e578,c,2,24;40;181;183,1.57128E+12,177,256,0.69140625
530,q579,b579,e579,c,2,28;29;184;181,-1,151,266,0.567669173
531,q580,b580,e580,a,2,24;25;181;183,1.57128E+12,305,471,0.647558386
532,q581,b581,e581,b,2,24;26;183;184,1.57128E+12,329,570,0.577192982
533,q582,b582,e582,c,2,34;35;181;183,-1,179,314,0.570063694
534,q583,b583,e583,a,2,30;44;45;182;184,1.57128E+12,565,956,0.591004184
535,q584,b584,e584,a,2,27;24;43;184;181,1.57128E+12,542,741,0.731443995
536,q585,b585,e585,c,2,24;33;183;182,-1,324,608,0.532894737
537,q586,b586,e586,b,2,34;42;182;181,-1,196,324,0.604938272
538,q587,b587,e587,c,2,36;37;181;183,-1,220,386,0.569948187
539,q588,b588,e588,a,2,24;25;182;183,-1,567,1687,0.336099585
540,q589,b589,e589,a,2,44;45;182;181,1.57128E+12,347,648,0.535493827
541,q590,b590,e590,c,2,31;37;184;182,1.57128E+12,523,1025,0.510243902
542,q591,b591,e591,b,2,28;29;183;181,1.57128E+12,195,291,0.670103093
543,q592,b592,e592,a,2,30;34;35;182;184,1.57128E+12,306,445,0.687640449
544,q593,b593,e593,c,2,31;32;182;183,1.57128E+12,169,242,0.698347107
545,q594,b594,e594,a,2,24;50;184;181,-1,400,1003,0.398803589
546,q595,b595,e595,c,2,27;24;25;184;181,-1,180,240,0.75
547,q596,b596,e596,b,2,24;33;183;181,1.57241E+12,329,445,0.739325843
548,q597,b597,e597,a,2,24;41;182;184,1.57241E+12,172,212,0.811320755
549,q598,b598,e598,c,2,24;48;182;183,-1,309,421,0.733966746
550,q599,b599,e599,a,2,24;50;184;182,1.57241E+12,186,252,0.738095238
551,q600,b600,e600,c,2,23;24;33;184;181,-1,539,818,0.658924205
552,q601,b601,e601,c,2,24;33;183;182,1.57241E+12,116,145,0.8
553,q602,b602,e602,a,2,24;40;184;181,-1,122,170,0.717647059
554,q603,b603,e603,a,2,24;40;184;182,-1,119,178,0.668539326
555,q604,b604,e604,a,2,24;25;182;181,1.57241E+12,183,267,0.685393258
556,q605,b605,e605,b,2,38;37;181;184,1.57241E+12,257,346,0.742774566
557,q606,b606,e606,a,2,36;37;184;183,1.57241E+12,232,380,0.610526316
558,q607,b607,e607,a,2,34;35;184;181,1.57241E+12,241,339,0.710914454
559,q608,b608,e608,b,2,179;44;45;181;183,-1,239,302,0.791390728
560,q609,b609,e609,b,2,38;39;184;181,1.57241E+12,265,364,0.728021978
561,q610,b610,e610,a,2,30;38;39;181;183,-1,222,349,0.636103152
562,q611,b611,e611,b,2,24;26;183;184,-1,126,162,0.777777778
563,q612,b612,e612,c,2,28;29;181;183,1.57241E+12,275,495,0.555555556
564,q613,b613,e613,b,2,31;32;182;184,-1,218,351,0.621082621
565,q614,b614,e614,c,2,24;43;184;181,-1,159,198,0.803030303
566,q615,b615,e615,a,2,30;31;32;183;182,1.57241E+12,181,260,0.696153846
567,q616,b616,e616,c,2,36;37;182;181,-1,247,369,0.669376694
568,q618,b618,e618,a,2,38;39;182;183,-1,269,418,0.64354067
569,q619,b619,e619,b,2,24;40;182;181,-1,144,225,0.64
570,q620,b620,e620,b,2,36;37;184;182,-1,208,314,0.662420382
571,q621,b621,e621,a,2,23;24;25;183;181,-1,476,717,0.663877266
572,q622,b622,e622,c,2,34;35;182;184,1.57241E+12,255,427,0.597189696
573,q623,b623,e623,a,2,24;41;182;183,1.57241E+12,312,548,0.569343066
574,q624,b624,e624,c,2,31;32;184;182,1.57241E+12,125,219,0.570776256
575,q625,b625,e625,b,2,34;35;184;181,-1,181,338,0.535502959
576,q626,b626,e626,a,2,23;24;33;183;181,-1,485,809,0.599505562
577,q627,b627,e627,b,2,24;26;182;184,-1,106,121,0.876033058
578,q628,b628,e628,a,2,179;44;45;182;183,1.56137E+12,194,271,0.715867159
579,q629,b629,e629,a,2,28;29;184;182,1.56137E+12,369,644,0.572981366
580,q630,b630,e630,c,2,28;29;184;181,-1,184,302,0.609271523
581,q631,b631,e631,a,2,24;26;183;182,1.56137E+12,170,264,0.643939394
582,q632,b632,e632,b,2,24;41;184;181,1.56137E+12,231,320,0.721875
583,q633,b633,e633,c,2,30;28;29;184;182,-1,429,726,0.590909091
584,q634,b634,e634,a,2,38;39;182;181,1.56137E+12,347,549,0.632058288
585,q635,b635,e635,b,2,30;44;45;181;184,-1,270,384,0.703125
586,q636,b636,e636,c,2,31;32;184;183,1.56137E+12,125,167,0.748502994
587,q637,b637,e637,a,2,30;34;35;181;183,1.56137E+12,241,355,0.678873239
588,q638,b638,e638,b,2,34;42;184;181,1.56137E+12,260,371,0.700808625
589,q639,b639,e639,b,2,51;24;33;181;183,1.56137E+12,921,1328,0.693524096
590,q640,b640,e640,a,2,24;26;183;184,1.56137E+12,228,337,0.676557864
591,q641,b641,e641,a,2,44;45;181;183,1.56137E+12,250,402,0.621890547
592,q642,b642,e642,c,2,30;179;31;32;182;184,1.56137E+12,175,244,0.717213115
593,q643,b643,e643,c,2,28;37;184;181,-1,295,518,0.569498069
594,q644,b644,e644,a,2,24;25;183;182,1.56137E+12,218,365,0.597260274
595,q645,b645,e645,a,2,34;32;182;181,1.56137E+12,281,435,0.645977011
596,q646,b646,e646,a,2,28;37;181;183,1.56137E+12,332,577,0.575389948
597,q647,b647,e647,c,2,27;46;47;183;182,-1,401,578,0.693771626
598,q648,b648,e648,c,2,30;44;45;182;181,1.56137E+12,205,324,0.632716049
599,q649,b649,e649,a,2,31;32;184;182,-1,143,189,0.756613757
600,q650,b650,e650,b,2,179;24;48;183;181,1.56137E+12,229,278,0.823741007
601,q651,b651,e651,a,2,31;32;182;184,1.56137E+12,217,384,0.565104167
602,q652,b652,e652,c,2,31;32;182;183,-1,507,1167,0.434447301
603,q653,b653,e653,a,2,24;40;184;181,1.56137E+12,96,134,0.71641791
604,q654,b654,e654,b,2,23;24;25;183;181,1.55325E+12,243,302,0.804635762
605,q655,b655,e655,a,2,30;24;26;182;183,1.55325E+12,481,655,0.734351145
606,q656,b656,e656,b,2,23;24;25;184;183,1.55325E+12,202,241,0.838174274
607,q657,b657,e657,a,2,27;179;28;45;181;182,1.55325E+12,254,315,0.806349206
608,q658,b658,e658,a,2,30;179;31;32;181;183,1.55325E+12,225,289,0.778546713
609,q659,b659,e659,b,2,23;24;33;182;184,1.55325E+12,217,274,0.791970803
610,q660,b660,e660,b,2,30;179;34;35;183;182,1.55325E+12,218,265,0.822641509
611,q661,b661,e661,c,2,30;28;49;181;182,1.55325E+12,733,1091,0.671860678
612,q662,b662,e662,c,2,23;24;33;181;183,1.55325E+12,303,415,0.730120482
613,q663,b663,e663,b,2,36;37;183;182,1.55325E+12,277,368,0.752717391
614,q664,b664,e664,a,2,38;39;182;181,1.55325E+12,219,327,0.669724771
615,q665,b665,e665,b,2,24;26;181;183,1.55325E+12,118,142,0.830985915
616,q666,b666,e666,a,2,24;40;182;181,-1,507,1711,0.296317943
617,q667,b667,e667,c,2,38;37;182;181,1.55325E+12,208,302,0.688741722
618,q668,b668,e668,c,2,30;24;40;183;181,1.55325E+12,142,192,0.739583333
619,q669,b669,e669,c,2,24;41;183;182,-1,372,734,0.506811989
620,q670,b670,e670,a,2,179;34;42;182;183,-1,209,275,0.76
621,q671,b671,e671,a,2,30;34;35;182;183,-1,205,247,0.829959514
622,q672,b672,e672,c,2,24;40;182;183,-1,224,398,0.56281407
623,q673,b673,e673,a,2,30;36;32;183;182,-1,239,361,0.662049861
624,q674,b674,e674,c,2,30;31;32;181;182,-1,161,236,0.68220339
625,q676,b676,e676,c,2,31;32;182;183,1.55325E+12,434,711,0.610407876
626,q677,b677,e677,b,2,31;32;181;182,-1,145,202,0.717821782
627,q678,b678,e678,b,2,38;37;182;183,1.55325E+12,206,300,0.686666667
628,q679,b679,e679,a,2,28;29;183;181,-1,269,354,0.759887006
629,q680,b680,e680,a,2,24;33;182;184,-1,157,186,0.844086022
630,q681,b681,e681,a,2,24;26;182;183,1.51456E+12,125,162,0.771604938
631,q682,b682,e682,c,2,31;32;184;182,1.51456E+12,121,161,0.751552795
632,q683,b683,e683,b,2,38;39;184;181,-1,217,254,0.854330709
633,q684,b684,e684,b,2,24;50;183;182,1.51456E+12,393,571,0.6882662
634,q685,b685,e685,c,2,23;24;25;184;181,1.51456E+12,262,372,0.704301075
635,q686,b686,e686,b,2,30;179;38;39;184;182,1.51456E+12,296,402,0.736318408
636,q687,b687,e687,c,2,24;43;182;181,1.51456E+12,159,295,0.538983051
637,q688,b688,e688,a,2,31;32;181;184,-1,193,283,0.681978799
638,q689,b689,e689,a,2,38;39;184;183,-1,335,526,0.636882129
639,q690,b690,e690,a,2,31;32;184;181,-1,133,208,0.639423077
640,q691,b691,e691,c,2,24;50;181;183,1.51456E+12,233,437,0.533180778
641,q692,b692,e692,c,2,179;44;45;184;181,1.51456E+12,496,901,0.550499445
642,q693,b693,e693,a,2,34;35;181;183,-1,184,257,0.715953307
643,q694,b694,e694,b,2,30;31;42;183;184,-1,397,664,0.597891566
644,q695,b695,e695,a,2,30;28;29;181;183,1.51456E+12,266,357,0.745098039
645,q696,b696,e696,c,2,27;44;45;182;184,-1,767,1425,0.538245614
646,q698,b698,e698,b,2,30;24;25;183;182,1.51456E+12,325,533,0.609756098
647,q699,b699,e699,a,2,30;28;37;182;181,-1,341,517,0.659574468
648,q701,b701,e701,a,2,44;45;182;183,-1,246,348,0.706896552
649,q703,b703,e703,a,2,38;39;184;182,1.51456E+12,287,493,0.582150101
650,q704,b704,e704,b,2,38;39;183;181,-1,357,473,0.754756871
651,q705,b705,e705,a,2,24;40;182;184,1.51456E+12,202,381,0.530183727
652,q706,b706,e706,a,2,24;26;182;183,1.51456E+12,314,442,0.71040724
653,q707,b707,e707,a,2,179;28;29;184;182,-1,302,420,0.719047619
654,q708,b708,e708,a,2,28;29;184;181,1.51456E+12,222,338,0.656804734
655,q709,b709,e709,c,2,179;24;25;183;181,-1,145,178,0.814606742
656,q710,b710,e710,a,2,179;28;29;183;184,1.56413E+12,270,383,0.704960836
657,q711,b711,e711,a,2,24;50;185;183,-1,261,446,0.585201794
658,q712,b712,e712,c,2,23;24;25;181;183,-1,382,482,0.79253112
659,q713,b713,e713,b,2,38;39;184;185,1.56413E+12,256,342,0.748538012
660,q714,b714,e714,a,2,30;24;33;183;185,1.56413E+12,313,404,0.774752475
661,q715,b715,e715,c,2,30;34;35;181;185,-1,188,305,0.616393443
662,q716,b716,e716,b,2,24;26;184;185,1.56413E+12,140,166,0.843373494
663,q717,b717,e717,a,2,30;31;32;184;183,1.56413E+12,184,321,0.573208723
664,q718,b718,e718,c,2,31;32;183;185,1.56413E+12,193,300,0.643333333
665,q719,b719,e719,b,2,44;45;181;185,-1,221,250,0.884
666,q720,b720,e720,a,2,28;29;181;183,1.56413E+12,227,350,0.648571429
667,q721,b721,e721,c,2,179;34;42;185;181,1.56413E+12,234,510,0.458823529
668,q722,b722,e722,a,2,51;24;33;185;181,1.56413E+12,818,1348,0.606824926
669,q723,b723,e723,a,2,24;41;183;181,-1,196,240,0.816666667
670,q724,b724,e724,a,2,31;42;183;185,-1,328,696,0.471264368
671,q725,b725,e725,a,2,31;32;185;183,-1,437,835,0.523353293
672,q726,b726,e726,a,2,46;47;185;183,1.56413E+12,557,823,0.676792224
673,q727,b727,e727,a,2,24;26;185;183,1.56413E+12,174,220,0.790909091
674,q728,b728,e728,b,2,44;45;183;185,-1,242,304,0.796052632
675,q729,b729,e729,b,2,27;36;37;183;181,1.56413E+12,572,761,0.751642576
676,q730,b730,e730,a,2,28;29;181;185,-1,468,690,0.67826087
677,q731,b731,e731,b,2,24;43;185;184,1.56413E+12,209,322,0.649068323
678,q732,b732,e732,c,2,36;37;181;185,-1,484,1242,0.389694042
679,q733,b733,e733,c,2,31;32;184;183,-1,158,240,0.658333333
680,q734,b734,e734,a,2,44;45;183;181,1.56413E+12,240,318,0.754716981
681,q735,b735,e735,b,2,38;39;185;183,1.56413E+12,402,622,0.646302251
682,q736,b736,e736,a,2,24;40;184;183,1.56413E+12,240,459,0.522875817
683,q737,b737,e737,c,2,27;179;44;45;184;185,-1,329,436,0.754587156
684,q738,b738,e738,c,2,30;34;35;184;183,-1,238,331,0.719033233
