,username,num_of_questions_answered,num_of_correct_answers,num_of_explanations,num_of_lectures,devicesUsed,confidence_level,payments,duration,accuracy,mixed_cols,combined_metric
264,u11460,22,12,15,0,mobile,1,0,0,0.5454545454545454,0.002265352354129676,0.21954102959429597
265,u11461,25,17,15,0,mobile,10,0,0,0.68,0.0024490295720320824,0.27346941774321926
266,u11462,4,3,0,0,mobile,3,0,0,0.75,0.0002449029572032082,0.300146941774322
267,u11463,51,40,52,20,Unknown,0,1,12960000000,0.7843137254901961,0.007530765933998653,0.31824394975647763
268,u11464,17,13,9,0,mobile,0,0,0,0.7647058823529411,0.0015918692218208534,0.306837474474269
269,u11465,7,1,0,0,mobile,0,0,0,0.14285714285714285,0.0004285801751056144,0.05740000524792051
270,u11467,397,302,359,29,Unknown,105,1,4320000000,0.760705289672544,0.048062205351129615,0.33311943907969543
271,u1147,335,245,149,18,mobile,0,0,0,0.7313432835820896,0.030735321129002634,0.3109785061102374
272,u11470,682,489,669,7,mobile,2,0,0,0.717008797653959,0.0831445539704892,0.3366902514438771
273,u11471,12,6,4,0,mobile,2,0,0,0.5,0.0009796118288128328,0.2005877670972877
274,u11475,14,7,4,0,mobile,0,0,0,0.5,0.0011020633074144371,0.20066123798444868
275,u11488,238,165,173,27,mobile,94,1,5184000000,0.6932773109243697,0.0268168738137513,0.2934010486579987
276,u11489,10,4,0,0,web,1,0,0,0.4,0.0006122573930080206,0.16036735443580485
277,u1150,55,25,53,0,mobile,1,0,0,0.45454545454545453,0.006612379844486622,0.1857856097248738
278,u11500,7,5,0,0,mobile,0,0,0,0.7142857142857143,0.0004285801751056144,0.28597143381934914
279,u11504,1551,899,1107,0,web,13,1,4320000000,0.5796260477111541,0.16273801506153188,0.32949322812138077
280,u11505,1303,837,346,4,web,39,1,6480000000,0.6423637759017652,0.1012061470642258,0.31766919859924153
281,u11506,47,15,39,0,mobile,6,0,0,0.3191489361702128,0.005265413579868977,0.1308188226160065
282,u11507,675,432,732,2,mobile,426,0,0,0.64,0.0862670666748301,0.30776024000489804
283,u1151,11,3,1,0,mobile,1,0,0,0.2727272727272727,0.0007347088716096247,0.10953173441387486
284,u11514,184,133,216,9,mobile,136,1,5184000000,0.7228260869565217,0.02504132737402804,0.30415523120702553
285,u1152,726,523,726,50,mobile,469,1,4320000000,0.7203856749311295,0.09196106042980469,0.34333090623033463
286,u11529,627,268,526,10,Unknown,257,1,6480000000,0.4274322169059011,0.0712055348068328,0.21369620764646013
287,u1154,3988,2754,3830,156,Unknown,9,2,9504000000,0.6905717151454364,0.4882140451845956,0.5691571131689319
288,u1155,19,10,12,7,web,6,0,0,0.5263157894736842,0.0023265780934304784,0.21192226264553196
289,u1156,320,214,321,9,mobile,81,0,0,0.66875,0.03979673054552134,0.2913780383273128
290,u11563,16,10,4,0,Unknown,15,1,4320000000,0.625,0.0012245147860160412,0.25073470887160965
291,u1157,122,76,121,0,Unknown,0,1,4320000000,0.6229508196721312,0.0148778546500949,0.25810704065890944
292,u11589,65,35,36,0,Unknown,11,1,31536000000,0.5384615384615384,0.0061837996693810075,0.219094895186244
293,u11600,7,3,2,0,mobile,3,1,4320000000,0.42857142857142855,0.0005510316537072186,0.17175919042079577
294,u11601,14,5,7,1,mobile,0,0,0,0.35714285714285715,0.0013469662646176453,0.14366532261591347
295,u11615,8,6,0,1,mobile,0,1,8640000000,0.75,0.0005510316537072186,0.30033061899222435
296,u11629,27,10,17,0,mobile,14,0,0,0.37037037037037035,0.0026939325292352906,0.14976450766568933
297,u11649,3,1,0,0,mobile,1,0,0,0.3333333333333333,0.00018367721790240617,0.13344353966407477
298,u11659,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
299,u11660,20,13,18,0,Unknown,1,1,2592000000,0.65,0.0023265780934304784,0.26139594685605827
300,u11663,1040,791,950,20,web,0,0,0,0.760576923076923,0.12306373599461214,0.3780690108275365
301,u11664,1072,648,1139,12,mobile,569,0,0,0.6044776119402985,0.13610481846568298,0.3234539358555292
302,u11665,122,33,97,2,Unknown,3,1,12960000000,0.27049180327868855,0.013530888385477254,0.11631525434276177
303,u11666,23,13,13,3,Unknown,7,1,8640000000,0.5652173913043478,0.00238780383273128,0.2275196388213779
304,u11667,2010,1375,1831,142,Unknown,1519,2,19872000000,0.6840796019900498,0.2438621196350946,0.4199491125770767
305,u11671,132,69,85,1,Unknown,117,1,8640000000,0.5227272727272727,0.01334721116757485,0.21709923579145401
306,u11675,152,88,145,1,mobile,2,0,0,0.5789473684210527,0.018245270311639014,0.2425261095554045
307,u11677,101,68,132,1,mobile,28,1,2592000000,0.6732673267326733,0.014326822996387682,0.27790302449090193
308,u1168,0,0,2,0,Unknown,0,1,5184000000,,0.0001224514786016041,
309,u11688,10,10,0,0,web,3,0,0,1.0,0.0006122573930080206,0.40036735443580485
310,u11689,2,0,3,3,Unknown,0,2,13824000000,0.0,0.0004898059144064164,0.00029388354864384985
311,u1169,8,3,1,0,mobile,0,0,0,0.375,0.0005510316537072186,0.15033061899222436
312,u11698,111,75,106,2,web,4,1,8640000000,0.6756756756756757,0.01340843690687565,0.27831533241439566
313,u11699,70,46,72,0,Unknown,52,1,4320000000,0.6571428571428571,0.008694054980713892,0.2680735758455712
314,u117,660,411,646,2,mobile,18,0,0,0.6227272727272727,0.08008326700544909,0.29714086929417854
315,u11700,99,56,63,1,Unknown,0,1,2592000000,0.5656565656565656,0.009979795506030736,0.23225050356624471
316,u11701,1,1,0,0,mobile,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
317,u11703,261,173,254,16,mobile,195,0,0,0.6628352490421456,0.03251086756872589,0.28464062015809377
318,u11707,26,10,19,0,web,1,0,0,0.38461538461538464,0.0027551582685360924,0.1554992488072755
319,u11711,43,31,26,0,Unknown,0,1,4320000000,0.7209302325581395,0.004224576011755342,0.290906838630309
320,u11713,31,18,26,2,mobile,21,0,0,0.5806451612903226,0.0036123186187473214,0.23442545568737747
321,u11716,239,146,242,5,mobile,160,0,0,0.6108786610878661,0.0297557093001898,0.2622048900152604
322,u11717,1012,704,1019,32,mobile,73,0,0,0.6956521739130435,0.12630870017755463,0.35404608967175016
323,u11738,13,6,7,14,mobile,1,1,5184000000,0.46153846153846156,0.0020816751362272698,0.185864389697121
324,u11739,26,18,25,0,Unknown,0,1,8640000000,0.6923076923076923,0.003122512704340905,0.27879658454568146
325,u1178,779,589,649,18,mobile,0,2,12960000000,0.7560975609756098,0.08853241902895978,0.3555584758076198
326,u1179,18,11,15,4,Unknown,0,1,8640000000,0.6111111111111112,0.002265352354129676,0.24580365585692227
327,u1180,284,107,267,63,Unknown,23,1,15552000000,0.3767605633802817,0.03759260393069246,0.17325978771052816
328,u1181,249,171,246,16,mobile,65,1,5184000000,0.6867469879518072,0.03128635278270985,0.29347060685034876
329,u1182,25,19,16,1,mobile,4,0,0,0.76,0.0025714810506336865,0.30554288863038026
330,u1183,54,37,54,0,mobile,1,0,0,0.6851851851851852,0.006612379844486622,0.27804150198076605
331,u11832,68,34,32,0,Unknown,9,1,4320000000,0.5,0.006122573930080206,0.20367354435804813
332,u11833,24,14,25,1,Unknown,1,1,8640000000,0.5833333333333334,0.003061286965040103,0.23517010551235742
333,u1184,151,108,144,8,mobile,110,0,0,0.7152317880794702,0.018551399008143024,0.2972235546366739
334,u11844,228,176,240,3,mobile,185,1,8640000000,0.7719298245614035,0.02883732321067777,0.32607432375096806
335,u11845,232,93,85,1,web,1,1,8640000000,0.40086206896551724,0.019469785097655054,0.17202669864479994
336,u11846,43,21,38,0,mobile,21,1,15552000000,0.4883720930232558,0.004959284883364967,0.1983244081393213
337,u11847,27,16,48,2,Unknown,2,1,8640000000,0.5925925925925926,0.0047143819261617585,0.2398656661927341
338,u1185,163,109,108,3,mobile,9,0,0,0.6687116564417178,0.016775852568419763,0.27755017411773897
339,u11851,42,25,30,9,Unknown,14,3,29376000000,0.5952380952380952,0.004959284883364967,0.2410708090252571
340,u11852,24,17,29,0,mobile,0,0,0,0.7083333333333334,0.003244964182942509,0.2852803118430989
341,u11853,292,210,308,13,Unknown,0,1,6480000000,0.7191780821917808,0.037531378191391664,0.3101900597915473
342,u11855,130,85,107,30,Unknown,16,1,2592000000,0.6538461538461539,0.016347272393314148,0.27134682497445006
343,u11856,614,485,259,3,Unknown,272,1,8640000000,0.7899022801302932,0.0536337476275026,0.34814116062861883
344,u11857,1686,973,1148,18,mobile,192,1,4320000000,0.5771055753262159,0.17461580848588748,0.3356117152220188
345,u1186,213,161,125,5,Unknown,48,1,5184000000,0.755868544600939,0.021000428580175104,0.3149476749884807
346,u1187,518,320,198,7,Unknown,185,1,15552000000,0.6177606177606177,0.04426620951447989,0.27366397281293503
347,u11879,107,63,89,0,web,1,1,8640000000,0.5887850467289719,0.012000244902957204,0.2427141656333631
348,u11880,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
349,u11884,97,55,88,0,Unknown,36,1,8640000000,0.5670103092783505,0.011326761770648381,0.23360018077372924
350,u11885,91,57,91,12,Unknown,4,1,6480000000,0.6263736263736264,0.011877793424355599,0.2576761266040639
351,u11886,6,5,0,0,mobile,0,0,0,0.8333333333333334,0.00036735443580481234,0.33355374599481624
352,u11893,164,108,167,2,mobile,64,0,0,0.6585365853658537,0.020388171187167084,0.27564753685864174
353,u11896,363,249,286,23,mobile,74,1,8640000000,0.6859504132231405,0.041143696810138984,0.29906638337533964
354,u11897,2191,1407,2304,217,mobile,1148,2,31104000000,0.6421725239616614,0.2884956835853793,0.4299664197358921
355,u1190,71,46,61,3,web,0,0,0,0.647887323943662,0.008265474805608278,0.2641142144608298
356,u1191,7,4,0,0,mobile,1,0,0,0.5714285714285714,0.0004285801751056144,0.22882857667649192
357,u11918,24,18,20,0,web,0,0,0,0.75,0.0026939325292352906,0.30161635951754123
358,u1192,611,459,278,3,mobile,0,1,10368000000,0.7512274959083469,0.05461335945631544,0.3332590140371281
359,u11920,851,623,332,20,Unknown,603,1,2592000000,0.7320799059929495,0.07365456437886488,0.3370247010244987
360,u11924,154,99,146,1,mobile,0,0,0,0.6428571428571429,0.01842894752954142,0.26820022566058205
361,u11925,285,167,277,2,mobile,0,0,0,0.5859649122807018,0.03453131696565236,0.25510475509167213
362,u11926,247,159,331,1,mobile,0,1,8640000000,0.6437246963562753,0.03544970305516439,0.2787597003756087
363,u1193,203,137,199,7,Unknown,50,2,9504000000,0.6748768472906403,0.02504132737402804,0.284975535340673
364,u11930,3,1,0,0,web,0,0,0,0.3333333333333333,0.00018367721790240617,0.13344353966407477
365,u11931,6,3,9,5,Unknown,1,2,19008000000,0.5,0.0012245147860160412,0.20073470887160963
366,u11932,288,134,186,37,web,101,1,8640000000,0.4652777777777778,0.03128635278270985,0.20488292278073703
367,u11935,46,28,35,0,mobile,0,0,0,0.6086956521739131,0.004959284883364967,0.24645383179958424
368,u1194,30,18,28,1,Unknown,44,1,5184000000,0.6,0.0036123186187473214,0.2421673911712484
369,u11946,62,24,55,1,mobile,4,0,0,0.3870967741935484,0.007224637237494643,0.15917349201991615
370,u1195,187,130,182,1,mobile,0,0,0,0.6951871657754011,0.022653523541296763,0.2916669804349385
371,u11952,19,9,11,0,mobile,2,0,0,0.47368421052631576,0.0018367721790240618,0.19057574751794076
372,u1196,13,5,5,0,mobile,0,0,0,0.38461538461538464,0.0011020633074144371,0.15450739183060253
373,u1197,63,44,32,3,Unknown,24,1,5184000000,0.6984126984126984,0.006000122451478602,0.2829651528359665
374,u11985,17,7,11,0,mobile,0,1,4320000000,0.4117647058823529,0.0017143207004224575,0.16573447477319464
375,u11991,619,345,236,47,Unknown,74,1,6480000000,0.5573505654281099,0.05522561684932346,0.25607559628083804
376,u12019,108,59,40,0,Unknown,0,1,4320000000,0.5462962962962963,0.009061409416518704,0.22395536416842976
377,u12023,448,307,453,5,Unknown,125,1,8640000000,0.6852678571428571,0.05547051980652666,0.30738945474105883
378,u12030,189,138,187,7,mobile,8,0,0,0.7301587301587301,0.023449458152207187,0.3061331669548164
379,u12031,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
380,u12032,34,19,27,1,mobile,0,0,0,0.5588235294117647,0.0037959958366497277,0.22580700926669572
381,u12033,53,24,50,0,Unknown,17,1,8640000000,0.4528301886792453,0.006306251147982612,0.18491582616048768
382,u12035,8,3,0,0,web,0,0,0,0.375,0.0004898059144064164,0.15029388354864387
383,u12037,536,358,530,36,mobile,69,0,0,0.667910447761194,0.06747076470948386,0.3076466379301679
384,u12042,322,195,328,4,mobile,51,1,4320000000,0.6055900621118012,0.04004163350272454,0.26626100494635524
385,u1208,883,567,559,65,Unknown,0,2,15552000000,0.6421291053227633,0.0922671891263087,0.31221195560489057
386,u12080,77,59,82,0,mobile,27,0,0,0.7662337662337663,0.009734892548827527,0.3123344420228031
387,u12081,7,5,18,7,Unknown,0,1,8640000000,0.7142857142857143,0.0019592236576256657,0.28688981990886114
388,u1209,73,52,66,4,mobile,0,0,0,0.7123287671232876,0.008755280720014694,0.29018467528132386
389,u12094,699,339,730,3,mobile,117,0,0,0.48497854077253216,0.08767525867874855,0.246596571516262
390,u12141,26,8,28,0,Unknown,0,1,8640000000,0.3076923076923077,0.003306189922243311,0.12506063703026907
391,u12143,388,207,393,2,mobile,7,0,0,0.5335051546391752,0.04793975387252801,0.24216591417918693
392,u12144,1126,575,461,3,Unknown,3,1,4320000000,0.5106571936056838,0.09734892548827527,0.2626722327352387
393,u12151,1308,851,1311,32,mobile,267,0,0,0.650611620795107,0.16230943488642624,0.3576303092498986
394,u12152,110,62,62,1,Unknown,53,1,12960000000,0.5636363636363636,0.010592052899038756,0.23180977719396872
395,u12153,10,4,0,0,web,0,0,0,0.4,0.0006122573930080206,0.16036735443580485
396,u12155,608,241,351,18,Unknown,181,2,6912000000,0.3963815789473684,0.05981754729688361,0.19444315995707756
397,u12156,591,337,219,2,Unknown,2,1,8640000000,0.5702199661590525,0.04971530031225127,0.25791716665097175
398,u12157,21,5,10,0,web,1,0,0,0.23809523809523808,0.0018979979183248639,0.09637689398909015
399,u12169,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
400,u1218,1700,1053,1788,34,Unknown,1088,1,15552000000,0.6194117647058823,0.21563705381742485,0.37714693817280787
401,u12183,4766,3779,3472,151,Unknown,49,1,15552000000,0.7929080990348301,0.5136227269944285,0.625336875810589
402,u12184,463,323,410,8,Unknown,1,2,24192000000,0.6976241900647948,0.05393987632400661,0.3114136018203219
403,u12185,1377,911,1359,17,mobile,82,1,4320000000,0.6615831517792302,0.16855446029510807,0.3657659368887569
404,u12186,668,389,447,81,Unknown,456,1,12960000000,0.5823353293413174,0.07322598420375927,0.27686972225878254
405,u1219,4250,2856,2520,107,Unknown,1468,1,5184000000,0.672,0.42104940917161576,0.5214296455029694
406,u12194,8,3,4,0,mobile,0,0,0,0.375,0.0007347088716096247,0.1504408253229658
407,u12195,9,7,0,0,web,0,0,0,0.7777777777777778,0.0005510316537072186,0.3114417301033354
408,u12196,732,384,297,5,mobile,155,1,8640000000,0.5245901639344263,0.06330741443702932,0.2478205142359881
409,u12197,0,0,1,0,Unknown,0,1,6480000000,,6.122573930080205e-05,
410,u1220,5445,4213,5455,107,mobile,2,1,4320000000,0.7737373737373737,0.6739117124839282,0.7138419769853064
411,u12209,68,39,62,5,Unknown,0,1,4320000000,0.5735294117647058,0.008265474805608278,0.23437104958924732
412,u12218,858,591,487,25,mobile,140,1,4320000000,0.6888111888111889,0.08387926284209882,0.3258520332297349
413,u12219,7,2,0,0,web,1,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
414,u12221,81,63,55,0,Unknown,11,1,2592000000,0.7777777777777778,0.008326700544909079,0.3161071314380566
415,u12222,192,149,209,0,mobile,121,0,0,0.7760416666666666,0.024551521459621625,0.32514757954243967
416,u12223,138,105,134,2,mobile,0,0,0,0.7608695652173914,0.016775852568419763,0.3144133376280084
417,u12224,612,341,609,6,mobile,141,0,0,0.5571895424836601,0.07512398212208413,0.26795020626671456
418,u12225,74,48,88,1,mobile,111,1,2592000000,0.6486486486486487,0.009979795506030736,0.2654473367630779
419,u12226,249,176,242,9,mobile,99,0,0,0.7068273092369478,0.03061286965040103,0.30109864548501974
420,u12231,205,129,213,3,web,39,0,0,0.6292682926829268,0.025776036245637665,0.2671729388205533
421,u12234,86,53,85,0,mobile,48,0,0,0.6162790697674418,0.010469601420437152,0.25279338875923907
422,u12235,725,584,484,40,Unknown,186,2,33696000000,0.8055172413793104,0.07647094838670176,0.3680894655837452
423,u12237,69,40,60,1,Unknown,22,1,8640000000,0.5797101449275363,0.007959346109104268,0.23665966563647708
424,u1224,552,392,558,7,mobile,225,0,0,0.7101449275362319,0.06838915079899589,0.3250914614938903
425,u12240,65,36,55,1,Unknown,0,1,8640000000,0.5538461538461539,0.007408314455397049,0.2259834502116998
426,u1225,789,520,648,25,Unknown,0,2,9504000000,0.6590621039290241,0.08951203085777261,0.31733206008627324
427,u1227,964,608,940,89,Unknown,3,1,5184000000,0.6307053941908713,0.1220228984264985,0.32549589673224766
428,u12283,129,74,51,1,Unknown,21,1,8640000000,0.5736434108527132,0.011081858813445172,0.2361064796291524
429,u12297,19,9,12,0,mobile,0,1,4320000000,0.47368421052631576,0.0018979979183248639,0.19061248296152125
430,u1230,474,298,505,215,mobile,359,1,8640000000,0.6286919831223629,0.07310353272515765,0.2953389128840398
431,u12309,217,146,265,0,mobile,203,0,0,0.6728110599078341,0.02951080634298659,0.28683090776892556
432,u1231,2390,1809,1778,9,web,1344,2,10368000000,0.7569037656903765,0.2557399130594502,0.45620545411182073
433,u1232,193,134,155,6,mobile,2,1,8640000000,0.694300518134715,0.021673911712483927,0.2907245542813764
434,u12320,1123,748,814,51,Unknown,435,3,12096000000,0.666073018699911,0.12171676972999448,0.3394592693179611
435,u12321,1427,1060,958,48,web,0,1,2592000000,0.7428170988086895,0.1489622237188514,0.38650417375478663
436,u12334,97,51,92,3,mobile,3,1,8640000000,0.5257731958762887,0.011755341945753995,0.21736248351796789
437,u12335,38,20,23,1,web,1,0,0,0.5263157894736842,0.0037959958366497277,0.2128039132914635
438,u1234,353,237,310,3,mobile,15,1,5184000000,0.6713881019830028,0.04077634237433417,0.2930210462178017
439,u12340,41,20,34,0,mobile,2,0,0,0.4878048780487805,0.004591930447560154,0.1978771094880483
440,u12342,5,2,0,0,mobile,0,0,0,0.4,0.0003061286965040103,0.16018367721790244
441,u12343,2,0,0,0,web,0,0,0,0.0,0.0001224514786016041,7.347088716096246e-05
442,u12344,121,75,147,0,mobile,71,0,0,0.6198347107438017,0.01640849813261495,0.2577789831770897
443,u12345,12,8,25,0,Unknown,4,1,12960000000,0.6666666666666666,0.002265352354129676,0.26802587807914446
444,u12347,8,3,10,0,web,32,0,0,0.375,0.0011020633074144371,0.1506612379844487
445,u1235,8,4,1,0,mobile,0,0,0,0.5,0.0005510316537072186,0.20033061899222435
446,u12350,7,2,0,0,mobile,6,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
447,u12354,63,53,63,1,Unknown,18,1,2592000000,0.8412698412698413,0.007775668891201861,0.34117333784265763
448,u12355,4,2,0,0,mobile,0,0,0,0.5,0.0002449029572032082,0.20014694177432193
449,u12356,878,645,866,5,mobile,8,0,0,0.734624145785877,0.1070838180371028,0.35809994913661247
450,u1236,400,282,396,36,Unknown,1,1,5184000000,0.705,0.05093981509826731,0.3125638890589604
451,u12369,7,4,0,0,mobile,0,0,0,0.5714285714285714,0.0004285801751056144,0.22882857667649192
452,u1237,839,526,621,72,mobile,214,1,2592000000,0.6269368295589988,0.09379783260882875,0.30705343138889674
453,u12378,2026,1226,1948,119,mobile,2984,1,4320000000,0.6051332675222113,0.2505969509581828,0.3924114775837942
454,u12380,231,156,230,9,Unknown,3,1,15552000000,0.6753246753246753,0.028776097471376966,0.28739552861269635
455,u12382,201,130,199,1,mobile,2,0,0,0.6467661691542289,0.024551521459621625,0.2734373805374646
